features,ChurnIndex
"[29.0,78.49,2335.89,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[58.0,43.58,2938.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[0,1,3,6,8],[53.0,31.04,1.0,1.0,1.0])",0.0
"[69.0,83.48,5168.27,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[58.0,35.61,1532.68,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[24.0,69.87,1608.07,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[1.0,76.68,66.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[12.0,22.35,189.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[37.0,47.41,1543.92,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,5,7],[4.0,91.77,1.0,1.0,1.0])",1.0
"[66.0,23.28,995.05,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[53.0,82.94,4500.77,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,104.02,889.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[10.0,83.79,911.41,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[43.0,50.54,1822.46,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[10.0,93.54,882.55,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[16.0,57.02,807.09,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[62.0,69.71,3924.18,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[9.0,89.79,881.23,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[23.0,86.49,2187.16,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[2.0,98.39,191.33,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[34.0,22.8,929.14,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[3.0,98.01,320.85,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[30.0,75.18,2201.09,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[63.0,58.25,4214.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[67.0,66.52,4172.95,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[48.0,53.01,2656.84,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,6,7],[55.0,55.2,1.0,1.0,1.0])",0.0
"[17.0,34.52,604.81,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[55.0,60.76,2902.63,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[20.0,30.05,549.17,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[5.0,85.8,440.87,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[16.0,78.55,1368.58,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[4.0,82.03,305.37,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[58.0,68.04,4473.54,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[21.0,25.47,591.86,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[6.0,90.6,498.12,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[4.0,72.89,253.87,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[29.0,98.49,3121.86,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[1.0,81.8,81.53,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[41.0,26.86,1162.37,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[8.0,109.27,832.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[22.0,81.39,1658.77,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[10.0,61.06,649.67,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[56.0,83.78,4435.24,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[12.0,82.8,883.67,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[64.0,74.41,4304.18,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[32.0,54.71,1578.33,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[44.0,95.4,4424.88,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[7.0,79.47,502.61,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[1,3,6,7],[90.7,1.0,1.0,1.0])",1.0
"[55.0,83.41,4418.85,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[27.0,48.16,1059.13,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[35.0,39.5,1706.31,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[68.0,78.69,5076.82,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[12.0,79.44,991.84,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[1.0,69.27,77.14,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[1.0,72.44,77.18,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[72.0,73.85,5288.74,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[35.0,40.85,1207.47,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[25.0,47.95,1191.21,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[16.0,56.49,751.42,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[8.0,85.01,660.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[4.0,106.89,449.02,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[3.0,67.17,211.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[66.0,45.66,3466.93,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[17.0,30.8,565.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[48.0,30.85,1213.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[51.0,49.58,2199.91,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[47.0,23.18,1333.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[7.0,74.01,459.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[12.0,68.63,892.28,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[3.0,61.09,181.34,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[0,1,4,5,8],[2.0,99.68,1.0,1.0,1.0])",1.0
"[12.0,88.41,1080.63,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[35.0,46.12,1328.76,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[42.0,44.44,1558.77,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[17.0,57.47,1130.59,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[7.0,74.52,540.17,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[55.0,67.86,3384.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,64.24,451.49,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[14.0,36.96,573.17,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[10.0,97.34,974.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[72.0,29.07,2115.95,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[4.0,66.28,240.72,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[50.0,83.4,4445.27,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[7.0,70.09,475.71,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[2.0,79.62,154.28,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[30.0,95.16,2695.87,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[50.0,47.8,2632.91,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[56.0,53.54,2477.37,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[15.0,87.73,1390.09,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,5,7],[51.0,78.22,1.0,1.0,1.0])",0.0
"[9.0,62.59,649.13,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[3.0,78.72,262.27,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[28.0,32.34,887.18,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[23.0,61.11,1263.35,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[12.0,58.14,817.07,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[66.0,65.27,4055.68,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[23.0,39.64,892.82,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[3.0,100.99,324.88,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[70.0,84.36,5769.78,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"(10,[0,1,4,5,7],[46.0,61.38,1.0,1.0,1.0])",0.0
"[7.0,83.77,633.92,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[44.0,35.93,1857.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[7.0,83.42,600.19,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
